9.82,-4.30,-3.50,-7.66,1.93,1.08,1.55,-1.56,1.29,-2.73,-0.75,0.77,-0.91,-0.02,-0.48,0.21,0.28,0.62,0.39,-0.06,-0.22,0.03,-0.35,-0.91,0.31
9.72,-7.46,-1.27,-3.30,2.75,1.89,4.04,-4.24,7.20,-9.56,-0.82,0.94,-0.86,0.05,-0.44,0.19,0.41,0.82,0.47,0.09,-0.34,-0.05,0.27,-0.89,-0.24
9.75,-8.51,-2.54,-2.50,1.52,1.27,2.73,-0.62,2.16,-2.60,-0.32,0.62,-0.63,-0.38,0.38,-0.21,0.54,0.70,0.35,-0.04,0.00,0.06,-0.09,0.00,0.32
9.93,-2.55,-5.05,-8.00,1.36,0.52,0.72,0.12,-0.13,-0.75,0.17,-0.35,-0.76,0.08,-0.29,0.04,0.34,0.42,0.29,-0.11,-0.09,0.09,-0.79,-0.76,0.88
9.76,-5.90,-3.75,-4.89,3.35,1.50,3.22,-3.00,3.87,-9.47,-0.60,0.80,-0.88,0.18,-0.42,0.21,0.45,0.76,0.62,0.07,-0.40,0.01,0.19,-0.85,0.02
9.79,-8.47,-2.74,-2.60,1.61,1.56,2.36,-1.74,3.52,-2.84,-0.69,0.96,-0.75,-0.17,0.40,-0.24,0.29,0.70,0.37,-0.04,-0.22,0.02,-0.19,-0.85,0.15
9.93,-4.77,-3.77,-6.30,3.31,1.34,3.23,-1.09,2.66,-9.23,-0.25,0.62,-0.86,-0.16,0.52,-0.22,0.37,0.63,0.40,-0.06,-0.20,0.03,-0.26,-0.80,0.19
9.78,-5.26,-3.60,-5.58,3.38,1.34,3.45,-2.59,3.61,-10.08,-0.57,0.78,-0.87,0.13,-0.50,0.15,0.49,0.76,0.59,-0.01,-0.33,0.12,-0.03,-0.74,0.43
9.73,-6.99,-3.34,-3.55,2.97,1.82,3.33,-2.32,4.27,-8.43,-0.43,0.70,-0.85,-0.26,0.47,-0.18,0.58,0.80,0.44,0.16,-0.21,-0.03,0.35,-0.59,-0.12
10.23,-4.31,-4.20,-6.94,3.74,1.30,2.45,-2.79,2.26,-7.94,-0.58,0.71,-0.87,-0.00,-0.56,0.18,0.29,0.72,0.46,-0.03,-0.28,0.02,-0.14,-0.84,0.15
9.76,-7.60,-2.69,-3.62,3.13,1.29,2.88,-1.40,2.72,-6.62,-0.35,0.73,-0.73,0.20,-0.46,0.23,0.36,0.81,0.51,0.07,-0.30,0.02,0.24,-0.73,0.14
9.60,-9.16,-2.05,-1.66,0.80,0.96,1.05,0.31,0.86,0.58,0.41,0.86,0.70,-0.16,0.19,-0.19,0.45,0.75,0.39,0.13,-0.27,-0.03,0.37,-0.93,-0.17
9.79,-5.91,-3.40,-4.90,3.46,1.50,3.54,-2.31,4.09,-10.43,-0.44,0.77,-0.85,-0.26,0.45,-0.20,0.49,0.84,0.47,0.10,-0.33,-0.02,0.25,-0.83,-0.07
9.89,-2.70,-4.36,-8.16,1.84,0.86,1.02,-0.59,0.04,-1.52,-0.37,0.05,-0.81,-0.01,-0.37,0.04,0.38,0.54,0.28,-0.09,-0.10,0.07,-0.42,-0.66,0.64
9.81,-6.20,-3.07,-5.02,3.56,1.22,3.31,-1.52,2.19,-9.65,-0.35,0.54,-0.82,0.16,-0.45,0.10,0.60,0.95,0.52,0.18,-0.32,0.06,0.31,-0.65,0.21
9.70,-8.93,-2.48,-1.77,0.86,1.28,1.87,-0.26,1.78,-0.57,-0.23,0.74,-0.35,-0.34,0.31,-0.23,0.47,0.84,0.33,-0.11,-0.19,0.06,-0.29,-0.68,0.38
